saddr,saddr-raw,daddr,daddr-raw,ipid,ttl,classification,success,sport,dport,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,udp_pkt_size,data,repeat,cooldown,timestamp-str,timestamp-ts,timestamp-us
83.82.16.236,3960492627,172.20.88.54,911742124,35398,50,udp,1,161,40326,,,,,112,3066020103300e02024a6902020578040100020103041f301d040c8000124c051c3e8438216d3302020081020337c5990400040004003030040c8000124c051c3e8438216d330400a81e020237f002010002010030123010060a2b060106030f0101040041020112,0,0,2025-06-02T11:24:37.183+0200,1748856277,183958
62.179.23.206,3457659710,172.20.88.54,911742124,24850,247,udp,1,161,41700,,,,,112,3066020103300e02024a6902020800040100020103041f301d040c0000000000001720241012400201040204018a2b360400040004003030040c0000000000001720241012400400a81e020237f002010002010030123010060a2b060106030f01010400410217e9,0,0,2025-06-02T11:24:37.184+0200,1748856277,184129
83.85.104.0,6837587,172.20.88.54,911742124,14241,243,udp,1,161,47674,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903007018a7665c000201270204015423d30400040004003031040c8000000903007018a7665c000400a81f020237f002010002010030133011060a2b060106030f010104004103042797,0,0,2025-06-02T11:24:37.184+0200,1748856277,184384
5.102.141.101,1703765509,172.20.88.54,911742124,0,52,udp,1,161,58934,,,,,96,3056020103300f02024a69020300ffe304010402010304153013040580003a8c040201000201000400040004003029040580003a8c040400a81e020237f002010002010030123010060a2b060106030f0101040041020348,0,0,2025-06-02T11:24:37.184+0200,1748856277,184857
79.143.215.98,1658294095,172.20.88.54,911742124,29404,54,udp,1,161,39250,,,,,110,3064020103300e02024a69020205dc040100020103041e301c040b8000cda203649d99d2526a0201030204025ce506040004000400302f040b8000cda203649d99d2526a0400a81e020237f002010002010030123010060a2b060106030f0101040041021e60,0,0,2025-06-02T11:24:37.185+0200,1748856277,185285
77.242.121.189,3178885709,172.20.88.54,911742124,55557,246,udp,1,161,51931,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c800000090300b08bcf9a110002017902031739f10400040004003031040c800000090300b08bcf9a11000400a81f020237f002010002010030133011060a2b060106030f01010400410305ac73,0,0,2025-06-02T11:24:37.185+0200,1748856277,185485
84.107.171.0,11234132,172.20.88.54,911742124,53716,243,udp,1,161,54960,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c8000000903000029c2008c000201080203063f5e0400040004003030040c8000000903000029c2008c000400a81e020237f002010002010030123010060a2b060106030f0101040041020a96,0,0,2025-06-02T11:24:37.185+0200,1748856277,185685
77.242.120.113,1903751757,172.20.88.54,911742124,30903,245,udp,1,161,40880,,,,,114,3068020103300e02024a69020205dc040100020103041f301d040c800000090300c4f7d533b480020109020402bd75a90400040004003032040c800000090300c4f7d533b4800400a820020237f002010002010030143012060a2b060106030f01010400410400cd45cd,0,0,2025-06-02T11:24:40.250+0200,1748856280,250019
63.247.206.46,785315647,172.20.88.54,911742124,1164,243,udp,1,161,52720,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030038fdf8ac8401020109020400933bab0400040004003030040c80000009030038fdf8ac84010400a81e020237f002010002010030123010060a2b060106030f0101040041020314,0,0,2025-06-02T11:24:40.250+0200,1748856280,250500
45.81.222.150,2531152173,172.20.88.54,911742124,818,243,udp,1,161,47017,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300a49bcdd89a010201070204009646710400040004003030040c800000090300a49bcdd89a010400a81e020237f002010002010030123010060a2b060106030f010104004102034b,0,0,2025-06-02T11:24:40.250+0200,1748856280,250856
83.98.243.135,2280874579,172.20.88.54,911742124,24992,245,udp,1,161,49419,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300482e72fe6980020110020400bc13e40400040004003031040c800000090300482e72fe69800400a81f020237f002010002010030133011060a2b060106030f01010400410303da03,0,0,2025-06-02T11:24:40.251+0200,1748856280,251019
31.21.223.255,4292810015,172.20.88.54,911742124,45194,245,udp,1,161,55503,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c502660000000010030000086020106020402eff4c60400040004003031040c5026600000000100300000860400a81f020237f002010002010030133011060a2b060106030f01010400410301d3df,0,0,2025-06-02T11:24:40.251+0200,1748856280,251334
84.30.78.255,4283309652,172.20.88.54,911742124,18864,243,udp,1,161,36601,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903006c410e71600002011e020401af98b30400040004003031040c8000000903006c410e7160000400a81f020237f002010002010030133011060a2b060106030f01010400410304071c,0,0,2025-06-02T11:24:40.251+0200,1748856280,251630
84.31.221.1,31268692,172.20.88.54,911742124,20260,242,udp,1,161,55823,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fa5000020108020401c21c6b0400040004003031040c800000090300285261fa50000400a81f020237f002010002010030133011060a2b060106030f01010400410306e95e,0,0,2025-06-02T11:24:40.251+0200,1748856280,251957
37.74.29.249,4179446309,172.20.88.54,911742124,52524,245,udp,1,161,43953,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300188b9d4341f002010a020402d38f840400040004003031040c800000090300188b9d4341f00400a81f020237f002010002010030133011060a2b060106030f0101040041030241e9,0,0,2025-06-02T11:24:40.252+0200,1748856280,252123
84.24.4.54,906238036,172.20.88.54,911742124,36752,51,udp,1,161,36980,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c057429af32ae013302015302032b93410400040004003030040c8000124c057429af32ae01330400a81e020237f002010002010030123010060a2b060106030f01010400410200d5,0,0,2025-06-02T11:24:40.253+0200,1748856280,253224
81.173.65.57,960605521,172.20.88.54,911742124,31763,245,udp,1,161,50204,,,,,114,3068020103300e02024a69020205dc040100020103041f301d040c80000009030010b3d52b360002011702040306f6ac0400040004003032040c80000009030010b3d52b36000400a820020237f002010002010030143012060a2b060106030f01010400410400c0f47a,0,0,2025-06-02T11:24:40.255+0200,1748856280,255453
31.149.113.184,3094451487,172.20.88.54,911742124,48175,244,udp,1,161,42561,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903005087898b367c02010302040134da500400040004003030040c8000000903005087898b367c0400a81e020237f002010002010030123010060a2b060106030f010104004102326a,0,0,2025-06-02T11:24:40.256+0200,1748856280,256129
85.146.217.249,4191785557,172.20.88.54,911742124,22549,51,udp,1,161,54936,,,,,95,3055020103300e02024a6902022000040100020103041b3019040b800033870370fc8c12f39c020100020100040004000400302304000400a81d020237f00201000201003011300f060a2b060106030f0101040041011c,0,0,2025-06-02T11:24:40.256+0200,1748856280,256916
81.173.56.139,2335747409,172.20.88.54,911742124,30504,245,udp,1,161,38738,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300c067afe81270020105020400ea890e0400040004003030040c800000090300c067afe812700400a81e020237f002010002010030123010060a2b060106030f0101040041020477,0,0,2025-06-02T11:24:40.259+0200,1748856280,259788
31.20.180.1,28578847,172.20.88.54,911742124,32528,245,udp,1,161,42917,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c50266000000003120100717502010202040303c6820400040004003031040c5026600000000312010071750400a81f020237f002010002010030133011060a2b060106030f01010400410300f580,0,0,2025-06-02T11:24:40.260+0200,1748856280,260276
5.188.87.89,1498921989,172.20.88.54,911742124,40090,55,udp,1,161,46739,,,,,112,3066020103300f02024a69020300ffe3040100020103041e301c040b80000a4c030c599c5c6200020101020408efe91e0400040004003030040b80000a4c030c599c5c62000400a81f020237f002010002010030133011060a2b060106030f0101040041030b9c69,0,0,2025-06-02T11:24:42.302+0200,1748856282,302549
85.146.219.177,2983957077,172.20.88.54,911742124,24141,51,udp,1,161,46467,,,,,95,3055020103300e02024a6902022000040100020103041b3019040b800033870370fc8c50f650020100020100040004000400302304000400a81d020237f00201000201003011300f060a2b060106030f01010400410124,0,0,2025-06-02T11:24:43.322+0200,1748856283,322781
46.144.90.56,945459246,172.20.88.54,911742124,401,244,udp,1,161,46157,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903005cb12e829500020103020403fc24a80400040004003030040c8000000903005cb12e8295000400a81e020237f002010002010030123010060a2b060106030f010104004102146a,0,0,2025-06-02T11:24:43.323+0200,1748856283,323127
84.31.53.1,20258644,172.20.88.54,911742124,28862,242,udp,1,161,58818,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c800000090300a0f8496a1800020109020352e2b20400040004003031040c800000090300a0f8496a18000400a81f020237f002010002010030133011060a2b060106030f01010400410300c904,0,0,2025-06-02T11:24:43.323+0200,1748856283,323290
46.144.108.71,1198297134,172.20.88.54,911742124,50543,244,udp,1,161,47125,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903002cd02d936c460201010204052f6d160400040004003030040c8000000903002cd02d936c460400a81e020237f002010002010030123010060a2b060106030f0101040041023182,0,0,2025-06-02T11:24:43.323+0200,1748856283,323501
85.146.232.178,3001586261,172.20.88.54,911742124,43108,241,udp,1,161,51717,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c80000009030038fdf89fd80002011a02036b28990400040004003030040c80000009030038fdf89fd8000400a81e020237f002010002010030123010060a2b060106030f0101040041020966,0,0,2025-06-02T11:24:43.323+0200,1748856283,323722
77.61.141.151,2542615885,172.20.88.54,911742124,35951,243,udp,1,161,51636,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030010b3d6d1b1900201030204018233550400040004003030040c80000009030010b3d6d1b1900400a81e020237f002010002010030123010060a2b060106030f01010400410236f5,0,0,2025-06-02T11:24:43.323+0200,1748856283,323907
46.144.95.104,1751093294,172.20.88.54,911742124,21547,245,udp,1,161,44370,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030040017aa005f0020103020402c51b130400040004003030040c80000009030040017aa005f00400a81e020237f002010002010030123010060a2b060106030f0101040041022555,0,0,2025-06-02T11:24:43.324+0200,1748856283,324085
31.160.170.111,1873453087,172.20.88.54,911742124,25130,245,udp,1,161,52318,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903004c776da59be8020103020403e2168d0400040004003030040c8000000903004c776da59be80400a81e020237f002010002010030123010060a2b060106030f0101040041022c5f,0,0,2025-06-02T11:24:43.324+0200,1748856283,324322
84.30.59.0,3874388,172.20.88.54,911742124,49691,242,udp,1,161,37369,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300848a8df19400020108020401ba26b60400040004003031040c800000090300848a8df194000400a81f020237f002010002010030133011060a2b060106030f01010400410305a80b,0,0,2025-06-02T11:24:43.324+0200,1748856283,324787
85.147.92.29,492606293,172.20.88.54,911742124,43074,51,udp,1,161,58546,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f058029941963b13302010102033135cb0400040004003030040c80000b2f058029941963b1330400a81e020237f002010002010030123010060a2b060106030f0101040041020c2e,0,0,2025-06-02T11:24:43.325+0200,1748856283,325251
37.114.95.69,1163883045,172.20.88.54,911742124,7847,244,udp,1,161,44797,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300fc9947a262b60201030203768eb20400040004003030040c800000090300fc9947a262b60400a81e020237f002010002010030123010060a2b060106030f0101040041020424,0,0,2025-06-02T11:24:43.325+0200,1748856283,325503
46.144.29.63,1058902062,172.20.88.54,911742124,21172,245,udp,1,161,48953,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030020cfaef76300020103020404bf59380400040004003030040c80000009030020cfaef763000400a81e020237f002010002010030123010060a2b060106030f0101040041024159,0,0,2025-06-02T11:24:43.325+0200,1748856283,325725
45.144.244.73,1240764461,172.20.88.54,911742124,31651,53,udp,1,161,47547,,,,,123,3071020103300f02024a69020300ffe304010002010304243022041180001f8880c060da393746b463000000000201070204012bebd10400040004003035041180001f8880c060da393746b463000000000400a81e020237f002010002010030123010060a2b060106030f01010400410205bf,0,0,2025-06-02T11:24:43.325+0200,1748856283,325944
23.109.80.219,3679481111,172.20.88.54,911742124,2943,49,udp,1,161,60184,,,,,114,3068020103300f02024a69020300ffe3040100020103041f301d040d80001f8880cd688a7e15747e6302010902037f773d0400040004003031040d80001f8880cd688a7e15747e630400a81e020237f002010002010030123010060a2b060106030f01010400410202b8,0,0,2025-06-02T11:24:43.326+0200,1748856283,326181
45.138.151.176,2962721325,172.20.88.54,911742124,21809,240,udp,1,161,56884,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030074a2e6ef23600201060204023418190400040004003030040c80000009030074a2e6ef23600400a81e020237f002010002010030123010060a2b060106030f0101040041021ef7,0,0,2025-06-02T11:24:43.326+0200,1748856283,326376
83.82.73.255,4282995283,172.20.88.54,911742124,5079,242,udp,1,161,34394,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261293c00020109020401d340b30400040004003031040c800000090300285261293c000400a81f020237f002010002010030133011060a2b060106030f010104004103082ef4,0,0,2025-06-02T11:24:43.326+0200,1748856283,326553
83.174.134.79,1334226515,172.20.88.54,911742124,29691,243,udp,1,161,44115,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903002c36f8f87bc002010502040809db590400040004003030040c8000000903002c36f8f87bc00400a81e020237f002010002010030123010060a2b060106030f0101040041025db4,0,0,2025-06-02T11:24:43.326+0200,1748856283,326834
77.242.114.191,3211981389,172.20.88.54,911742124,32137,245,udp,1,161,49704,,,,,112,3066020103300e02024a69020205dc040100020103041e301c040c800000090300708105c1630002010b02035068210400040004003031040c800000090300708105c163000400a81f020237f002010002010030133011060a2b060106030f010104004103154438,0,0,2025-06-02T11:24:43.327+0200,1748856283,327127
31.3.13.177,2970419999,172.20.88.54,911742124,51643,244,udp,1,161,40770,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030058ac7826908002010b020405f0accc0400040004003031040c80000009030058ac782690800400a81f020237f002010002010030133011060a2b060106030f01010400410334661e,0,0,2025-06-02T11:24:45.374+0200,1748856285,374069
78.108.138.47,797600846,172.20.88.54,911742124,51085,246,udp,1,161,43137,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300ec447630f48302010c0204146f4a410400040004003031040c800000090300ec447630f4830400a81f020237f002010002010030133011060a2b060106030f010104004103075726,0,0,2025-06-02T11:24:45.374+0200,1748856285,374522
84.29.55.1,20389204,172.20.88.54,911742124,5390,243,udp,1,161,41745,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000029c200a800020121020401df0bb90400040004003031040c8000000903000029c200a8000400a81f020237f002010002010030133011060a2b060106030f010104004103034ec0,0,0,2025-06-02T11:24:45.375+0200,1748856285,375366
82.217.218.0,14342482,172.20.88.54,911742124,20265,243,udp,1,161,38720,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fa5000020108020401c21c710400040004003031040c800000090300285261fa50000400a81f020237f002010002010030133011060a2b060106030f01010400410306e95f,0,0,2025-06-02T11:24:45.375+0200,1748856285,375569
83.81.147.2,43209043,172.20.88.54,911742124,28894,51,udp,1,161,60563,,,,,111,3065020103300e02024a6902020578040100020103041f301d040c8000124c05c0389690641d330202016c020300b5ff040004000400302f040c8000124c05c0389690641d330400a81d020237f00201000201003011300f060a2b060106030f01010400410106,0,0,2025-06-02T11:24:46.398+0200,1748856286,398265
46.144.234.225,3790245934,172.20.88.54,911742124,26659,245,udp,1,161,40941,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300a0e0af67edcc02010202036c31100400040004003030040c800000090300a0e0af67edcc0400a81e020237f002010002010030123010060a2b060106030f01010400410206e7,0,0,2025-06-02T11:24:46.400+0200,1748856286,400634
85.12.5.2,33885269,172.20.88.54,911742124,25279,47,udp,1,161,59385,,,,,110,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f28993a0650dd00020112020402bcc445040004000400302f040af5717f28993a0650dd000400a81f020237f002010002010030133011060a2b060106030f0101040041030153cd,0,0,2025-06-02T11:24:46.402+0200,1748856286,402272
80.113.248.56,955806032,172.20.88.54,911742124,35272,242,udp,1,161,52101,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300148473ed270002010602040092624c0400040004003030040c800000090300148473ed27000400a81e020237f002010002010030123010060a2b060106030f01010400410202d6,0,0,2025-06-02T11:24:46.403+0200,1748856286,403333
37.74.97.0,6375973,172.20.88.54,911742124,2928,245,udp,1,161,40131,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903002c4f5245efb002010202040253d9de0400040004003030040c8000000903002c4f5245efb00400a81e020237f002010002010030123010060a2b060106030f0101040041022255,0,0,2025-06-02T11:24:46.405+0200,1748856286,405795
84.30.227.0,14884436,172.20.88.54,911742124,20266,242,udp,1,161,57704,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fa5000020108020401c21c710400040004003031040c800000090300285261fa50000400a81f020237f002010002010030133011060a2b060106030f01010400410306e960,0,0,2025-06-02T11:24:46.406+0200,1748856286,406461
77.60.234.147,2481601613,172.20.88.54,911742124,1826,243,udp,1,161,34020,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300c4f7d57f211002010802040269e2ae0400040004003030040c800000090300c4f7d57f21100400a81e020237f002010002010030123010060a2b060106030f0101040041021e82,0,0,2025-06-02T11:24:46.407+0200,1748856286,407156
45.157.133.201,3380976941,172.20.88.54,911742124,39292,52,udp,1,161,33446,,,,,115,3069020103300f02024a69020300ffe30401000201030420301e040d80001f8880caa7225b737db66702010102040086eff10400040004003031040d80001f8880caa7225b737db6670400a81e020237f002010002010030123010060a2b060106030f010104004102039a,0,0,2025-06-02T11:24:46.407+0200,1748856286,407406
5.83.7.62,1040667397,172.20.88.54,911742124,26271,57,udp,1,161,60377,,,,,108,3062020103300f02024a69020300ffe3040100020103041c301a040980000a4c01b2d95005020103020400f9b40f040004000400302e040980000a4c01b2d950050400a81f020237f002010002010030133011060a2b060106030f010104004103015ff7,0,0,2025-06-02T11:24:46.407+0200,1748856286,407788
80.242.244.43,737473104,172.20.88.54,911742124,0,51,udp,1,161,58668,,,,,96,3056020103300f02024a69020300ffe304010402010304153013040580003a8c040201000201000400040004003029040580003a8c040400a81e020237f002010002010030123010060a2b060106030f01010400410242b7,0,0,2025-06-02T11:24:48.447+0200,1748856288,447587
85.17.243.151,2549289301,172.20.88.54,911742124,25400,54,udp,1,161,59880,,,,,122,3070020103300f02024a69020300ffe304010002010304233021041180001f88800c16553138e8eb670000000002010102035173200400040004003035041180001f88800c16553138e8eb67000000000400a81e020237f002010002010030123010060a2b060106030f010104004102034b,0,0,2025-06-02T11:24:48.449+0200,1748856288,449321
37.74.203.184,3100330533,172.20.88.54,911742124,8797,244,udp,1,161,60736,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c80000009030000fec88bac4c02010202034dac0d0400040004003030040c80000009030000fec88bac4c0400a81e020237f002010002010030123010060a2b060106030f01010400410204f8,0,0,2025-06-02T11:24:48.451+0200,1748856288,451807
83.98.242.61,1039295059,172.20.88.54,911742124,63510,245,udp,1,161,50364,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030028affd0e630002010b020400aac7810400040004003031040c80000009030028affd0e63000400a81f020237f002010002010030133011060a2b060106030f010104004103021e3b,0,0,2025-06-02T11:24:49.465+0200,1748856289,465947
31.161.6.80,1342611743,172.20.88.54,911742124,59016,244,udp,1,161,51749,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300648f3e332b00020104020400ee9dbf0400040004003030040c800000090300648f3e332b000400a81e020237f002010002010030123010060a2b060106030f0101040041020aa6,0,0,2025-06-02T11:24:49.466+0200,1748856289,466343
85.146.226.173,2917306965,172.20.88.54,911742124,38753,51,udp,1,161,55786,,,,,95,3055020103300e02024a6902022000040100020103041b3019040b800033870370fc8c674d20020100020100040004000400302304000400a81d020237f00201000201003011300f060a2b060106030f01010400410114,0,0,2025-06-02T11:24:49.466+0200,1748856289,466576
83.87.63.255,4282341203,172.20.88.54,911742124,18868,242,udp,1,161,58575,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903006c410e71600002011e020401af98bc0400040004003031040c8000000903006c410e7160000400a81f020237f002010002010030133011060a2b060106030f01010400410304071d,0,0,2025-06-02T11:24:49.466+0200,1748856289,466765
46.144.101.217,3647311918,172.20.88.54,911742124,44730,245,udp,1,161,43075,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000c164dfd09c020101020404f6e1c90400040004003030040c80000009030000c164dfd09c0400a81e020237f002010002010030123010060a2b060106030f0101040041022e5c,0,0,2025-06-02T11:24:49.466+0200,1748856289,466923
83.86.131.255,4286797395,172.20.88.54,911742124,12763,243,udp,1,161,33253,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300d4ad710cbc00020127020401fab9100400040004003031040c800000090300d4ad710cbc000400a81f020237f002010002010030133011060a2b060106030f010104004103039f1c,0,0,2025-06-02T11:24:49.467+0200,1748856289,467221
2.58.164.6,111426050,172.20.88.54,911742124,3446,50,udp,1,161,46709,,,,,116,306a020103300f02024a69020300ffe30401000201030420301e040d80001f8880a5bb526127d8f5640201030204016dc9ee0400040004003032040d80001f8880a5bb526127d8f5640400a81f020237f002010002010030133011060a2b060106030f010104004103355b19,0,0,2025-06-02T11:24:49.467+0200,1748856289,467511
45.154.45.24,405641773,172.20.88.54,911742124,14652,52,udp,1,161,49410,,,,,135,307d020103300f02024a69020300ffe3040100020103042b302904158000304404464754343046544b32323035333731360204674f33ec020400ee39e2040004000400303a04158000304404464754343046544b32323035333731360400a81f020237f002010002010030133011060a2b060106030f010104004103031b21,0,0,2025-06-02T11:24:49.467+0200,1748856289,467713
62.59.194.223,3754048318,172.20.88.54,911742124,50685,243,udp,1,161,44825,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300549fc659480002010d02040084f0a90400040004003030040c800000090300549fc65948000400a81e020237f002010002010030123010060a2b060106030f0101040041021374,0,0,2025-06-02T11:24:49.467+0200,1748856289,467991
80.56.150.71,1201027152,172.20.88.54,911742124,22429,50,udp,1,161,47380,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05705a9e327f3d3302010102032034ff0400040004003030040c80000b2f05705a9e327f3d330400a81e020237f002010002010030123010060a2b060106030f010104004102035d,0,0,2025-06-02T11:24:49.468+0200,1748856289,468640
46.144.177.169,2846986286,172.20.88.54,911742124,51863,245,udp,1,161,36503,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300380e4d4ab7a80201010204033018c90400040004003030040c800000090300380e4d4ab7a80400a81e020237f002010002010030123010060a2b060106030f0101040041022748,0,0,2025-06-02T11:24:51.518+0200,1748856291,518589
85.146.248.169,2851639893,172.20.88.54,911742124,48405,242,udp,1,161,54528,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903007411b2a79c00020106020403c503de0400040004003030040c8000000903007411b2a79c000400a81e020237f002010002010030123010060a2b060106030f0101040041021047,0,0,2025-06-02T11:24:51.518+0200,1748856291,518948
84.38.232.230,3873973844,172.20.88.54,911742124,44601,55,udp,1,161,60785,,,,,109,3063020103300f02024a69020300ffe3040100020103041b3019040b8000000903f80f6fe4c6500201000201000400040004003030040b8000000903f80f6fe4c6500400a81f020237f002010002010030133011060a2b060106030f010104004103080ebc,0,0,2025-06-02T11:24:51.519+0200,1748856291,519300
81.173.57.209,3510218065,172.20.88.54,911742124,37429,246,udp,1,161,37169,,,,,111,3065020103300e02024a6902022ee0040100020103042a3028040b800007db03ac751d227a5702010b0204020b4b2d0400040c0000000000000000000000000400302404000400a81e02010002010002010030133011060a2b060106030f0101040041035a4c4d,0,0,2025-06-02T11:24:51.520+0200,1748856291,520391
46.226.233.57,971629102,172.20.88.54,911742124,1433,243,udp,1,161,56848,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300188b9dbd6f3202010802033cc03b0400040004003030040c800000090300188b9dbd6f320400a81e020237f002010002010030123010060a2b060106030f01010400410203b8,0,0,2025-06-02T11:24:51.520+0200,1748856291,520795
23.249.232.217,3655923991,172.20.88.54,911742124,2199,244,udp,1,161,39088,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300e4d3f18bdff0020105020359a1e40400040004003030040c800000090300e4d3f18bdff00400a81e020237f002010002010030123010060a2b060106030f01010400410205ca,0,0,2025-06-02T11:24:52.538+0200,1748856292,538622
83.82.108.255,4285289043,172.20.88.54,911742124,12873,242,udp,1,161,39040,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000029c201b80002016f020401d491810400040004003031040c8000000903000029c201b8000400a81f020237f002010002010030133011060a2b060106030f0101040041030377f1,0,0,2025-06-02T11:24:52.539+0200,1748856292,539304
81.173.97.63,1063365969,172.20.88.54,911742124,37341,54,udp,1,161,60800,,,,,107,3061020103300f02024a69020300ffe3040100020103041c301a040980000a4c010a0b020102011502040136dfb5040004000400302d040980000a4c010a0b02010400a81e020237f002010002010030123010060a2b060106030f01010400410205d7,0,0,2025-06-02T11:24:52.539+0200,1748856292,539542
23.249.233.102,1726609687,172.20.88.54,911742124,41862,245,udp,1,161,37091,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c0000000903005c3e06c2abe60201090204017ed6360400040004003031040c0000000903005c3e06c2abe60400a81f020237f002010002010030133011060a2b060106030f01010400410315d828,0,0,2025-06-02T11:24:52.539+0200,1748856292,539761
46.144.20.185,3105132590,172.20.88.54,911742124,36780,245,udp,1,161,37012,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000a2eeb0fc44020102020400bc2b050400040004003030040c80000009030000a2eeb0fc440400a81e020237f002010002010030123010060a2b060106030f0101040041020c19,0,0,2025-06-02T11:24:52.540+0200,1748856292,540181
77.170.133.242,4068846157,172.20.88.54,911742124,60743,55,udp,1,161,35126,,,,,91,3051020103300f02024a69020300c350040100020103041630140406800061810501020100020100040004000400302304000400a81d020237f00201000201003011300f060a2b060106030f01010400410128,0,0,2025-06-02T11:24:52.540+0200,1748856292,540440
85.12.27.3,52104277,172.20.88.54,911742124,29618,48,udp,1,161,37441,,,,,110,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca830213600020115020404ec6c17040004000400302f040af5717f444ca8302136000400a81f020237f002010002010030133011060a2b060106030f0101040041030323ca,0,0,2025-06-02T11:24:52.540+0200,1748856292,540638
77.60.219.24,417021005,172.20.88.54,911742124,5705,243,udp,1,161,58177,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300c4f7d56acc8002010802031a84740400040004003030040c800000090300c4f7d56acc800400a81e020237f002010002010030123010060a2b060106030f01010400410201ef,0,0,2025-06-02T11:24:52.540+0200,1748856292,540809
83.86.88.0,5789267,172.20.88.54,911742124,25914,242,udp,1,161,56616,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903007018a7676c00020108020401c21c840400040004003031040c8000000903007018a7676c000400a81f020237f002010002010030133011060a2b060106030f010104004103042763,0,0,2025-06-02T11:24:54.586+0200,1748856294,586571
84.241.169.133,2242507092,172.20.88.54,911742124,54955,53,udp,1,161,34581,,,,,108,3062020103300f02024a69020300ffe3040100020103041b3019040b80000009035c3e06e162ac020100020100040004000400302f040b80000009035c3e06e162ac0400a81e020237f002010002010030123010060a2b060106030f0101040041024e05,0,0,2025-06-02T11:24:54.589+0200,1748856294,589376
46.144.165.127,2141556782,172.20.88.54,911742124,59436,245,udp,1,161,40341,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300286f7f134890020103020400e546530400040004003030040c800000090300286f7f1348900400a81e020237f002010002010030123010060a2b060106030f0101040041020e79,0,0,2025-06-02T11:24:54.591+0200,1748856294,591717
31.160.40.249,4180189215,172.20.88.54,911742124,1237,244,udp,1,161,50386,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300e4387ecd528002010802031f79a70400040004003030040c800000090300e4387ecd52800400a81e020237f002010002010030123010060a2b060106030f01010400410200a2,0,0,2025-06-02T11:24:54.591+0200,1748856294,591995
